heart_rate,body_temp,accelerometer_x,accelerometer_y,accelerometer_z,target
65,34.75706133122823,-9009.204957133195,-2614.828357338827,-12404.519471796591,0
136,32.38104129360672,17153.396231433293,17533.631349166375,19108.98114459598,1
106,38.775483756473925,-1894.2888741749903,20865.51857245726,15475.788182763335,1
124,33.60153780760348,-8593.908847183668,14889.54824433818,-3618.563124501741,1
61,31.233285543639187,-13109.32840329872,15570.497171433013,-11298.436442073622,0
123,36.02288482585239,8603.783520026947,-5284.694236181853,-8053.952437332995,1
145,37.18810381951079,8291.581110916013,6184.583960021471,-9556.945518575956,1
65,30.171544802712347,-2078.854169654791,-11646.043011142125,-9685.06772453686,0
121,30.17904981174813,-11490.083890332215,-10677.87221124156,4149.659103300688,1
125,28.47672855013606,337.0113213331206,20961.24142116517,-5395.3395127309905,1
73,37.57322619585332,-3107.387672781224,-2567.6262700931165,-1465.1099214799451,0
77,36.62945885908346,9699.222390725328,12186.436921709625,20632.686668451286,1
57,34.17020138474758,7202.273730844161,14233.276855938577,9950.998712387067,0
141,38.97421583659956,-1239.2195130861,16030.81448525302,19214.323346645047,1
85,38.47371198835069,-6373.760601075346,20916.99040907548,-9010.520573840953,1
139,35.609606737157776,20581.25881544571,-5547.623016009626,-625.1183808600763,1
57,39.28752664667236,1890.0567418640203,-12587.721059910511,5415.613114882399,1
107,30.67593573047799,10089.598252308297,391.70312981050847,-11313.46783389417,0
109,29.45495505217046,-9080.646134757373,-9447.176555986858,-13853.439473021475,0
99,31.506744949720865,2995.639488078923,-13215.093879328071,9465.201682892115,0
77,28.742129129161093,-13036.214804568708,-1385.061050047987,8463.683088050238,0
141,34.905203864013416,3690.929126865747,13430.838787633274,377.60834998641076,1
90,40.1758739998345,19740.60924911958,5816.3241928774805,3137.5426611211406,1
149,28.511466028690627,-552.7650454969917,-3052.7703776376093,540.5050207231361,1
113,29.587428882130347,-12635.139559878095,8901.97019224519,-13159.82343042889,0
76,33.87858736768466,-12916.547317822977,-5879.363689191625,-2261.993782388816,0
112,40.14037522786276,-420.46340185956797,-13496.649387477024,-7802.121061094856,1
66,32.11002936469776,-8399.127223788208,12752.368525274956,-10555.153381452094,0
122,34.594052512949105,-13182.676628513493,7831.007970240316,19485.215186127243,1
82,28.540447167655095,12467.47648825619,12680.5918575336,6977.590376475797,0
133,29.928461612507157,2048.3053108661734,-12637.169415931703,11502.969948281094,1
126,40.82619159846501,-3876.432980957092,15299.186974072825,-2962.268985685887,1
141,40.54654305366859,17502.911405576826,7683.417001270616,-239.85046770946792,1
78,28.064219752147324,-9935.136392981603,5718.837274942405,-5707.660213614678,0
62,40.37355321050211,19457.159013436176,7861.491684008604,-10606.201516210134,1
95,36.3085591916015,-3011.1648917926505,16255.163640392744,-7733.8926895445675,0
84,39.28293782876029,17094.128530803842,6542.777729561745,13912.991585377004,1
55,33.91161812324017,7103.000676781154,6333.263296086276,9714.103181432154,0
131,34.702748371530255,14934.75759095206,20673.770497301804,5142.510659491691,1
118,34.35500554333996,20440.46071236625,12485.555847399879,2628.1455503368816,1
96,36.669235348099356,-3905.809676343899,1480.2831907897344,18285.199927964357,1
74,29.81546631183207,19639.741989265756,10758.895001152468,-11454.276827746606,1
115,28.389656668344813,-368.13367841528816,-376.93349078740357,-4178.9715366729415,0
59,32.00308924068548,-507.0833342077185,-5989.358813077535,-1752.175125025009,0
105,37.16084991557641,-2086.4513510923007,6889.815691071581,13384.903427447574,0
79,30.624094877598328,4949.26625716548,18486.3734339883,20738.011705669,1
54,36.75462163322393,-8604.923488752953,18519.883200541197,-5576.531983499643,1
82,40.608856599394514,5379.901987530393,-2033.315266307838,16600.756694797823,1
114,29.22070930526244,4959.66843435014,4468.711317759324,15071.796615112697,0
67,36.743827536926645,12666.563441170449,-6592.743550054858,-6136.9910825381685,0
145,33.76875285095942,15177.748667815493,20847.08883246092,-23.359693027210596,1
98,39.28584930690757,1415.4472609348413,20339.12677537775,338.5504252381688,1
60,30.302947262816016,-3418.3362726977193,8732.812539760656,20237.723398429538,1
134,37.004137378940136,-4923.278593901694,14154.49208871157,-7668.783451738559,1
75,38.89549876542543,-7188.165715329483,11028.5056449295,13970.52898866737,1
112,40.279984853162304,-11982.334623034129,6760.537666381388,-2303.2550039411526,1
138,36.882224367765396,-2014.3207407850332,-12132.82010538858,11580.462102165613,1
135,34.463271932109556,-4541.330775422586,1916.7519893431381,700.3851503482001,1
108,36.03201412261578,19824.608505324257,9617.52057585937,6242.591709078901,1
76,39.29576479822334,5519.808918751536,9713.606485928962,15141.412066414588,1
98,35.41792670630478,-1845.3036339322352,-940.708355216575,14145.794774435944,0
126,28.39503177605888,6316.366034779359,18959.21953303107,16324.811423889507,1
82,40.10233304159071,-9128.115452900656,-8142.503871712665,-11913.393612936934,1
147,36.96384776341029,1541.5312220771011,3512.5806175446196,10221.769356391069,1
148,36.794674015104206,7918.201249737234,10180.939179278797,-9100.4418147383,1
50,30.803776981170323,3111.4241127358,10399.753206213325,553.6498806443851,0
70,36.56551111302454,62.25802290134925,8702.363486908544,5200.5945269140975,0
104,33.12023727350406,20784.693611489434,-4364.912529184894,95.8819661390753,1
55,36.4660287015394,16811.016675212446,-8532.77009596823,4186.4086531052635,0
141,29.38570939400388,7819.208535580405,8257.91143893488,20878.42080795167,1
130,36.55198895983947,5928.207641379897,6975.574064880322,-9267.394020050084,1
118,40.992378435018665,7723.116793860441,-7722.539639876566,9640.961586774894,1
144,28.626756505187227,-6954.076226214836,10679.870094969716,-139.96617650346707,1
54,40.703264394877124,-170.1789857488493,1931.0197106779742,-9344.657038243493,1
52,33.289803489397315,-12618.916348818524,9371.620706110352,-8444.213281899167,0
102,39.31979485438437,2644.1113120389346,15307.847791955275,19224.558718596592,1
72,38.171011292757555,5005.860438518212,-8059.504999807689,16786.05238491167,1
102,35.37121139282668,-6028.759236387665,-13329.929620110715,17746.468614525766,0
86,37.59983972026724,19741.009650792977,13268.590523852537,20703.647153958525,1
123,39.420702296917526,17830.91138280347,7339.409880341558,-6708.961349701872,1
123,33.25382418146343,11275.013240956705,10487.384936774259,-1559.623192257839,1
132,32.2514311003221,4668.532006787689,15335.42412460249,9422.666047370334,1
66,36.6787140123266,16448.920587668974,14098.382718857516,2933.0888951226552,0
134,38.50199724523636,-9427.167966178798,19632.205142508865,643.6336682416731,1
127,37.90970675209601,13667.842799620976,4757.727759824138,-1476.6062732542432,1
122,38.37157743516225,-9631.27151116031,3097.3471430966893,6782.3221180208275,1
50,33.66258309256813,13797.37318922919,66.05199617555263,6145.770002402871,0
100,38.63184481027528,-4348.135111202506,-8620.813500452841,-8348.975807751598,1
94,29.56271771981791,16698.170335636612,6041.253150870783,2510.894313145367,0
126,35.07835827349104,19041.473283888925,-4304.561648590743,5371.512167344747,1
53,28.07486258647558,-8792.141070820951,18245.76292745414,5960.0428555986655,1
111,32.219615788703514,2193.6461772887724,6411.678149698415,-6646.248248067687,0
114,32.763999953328174,20334.558235693978,6749.406317783854,11979.498728830036,1
81,33.15024499092032,2919.260259060131,-1577.6368693046497,-13118.031681262562,0
83,37.041073686968204,16224.16328800908,-12180.372680780238,-1580.8850559893071,0
141,33.05125531651449,6605.603274596197,-12888.968211945397,13307.442698747174,1
144,33.833017094092895,-863.4532228139342,816.7300453619118,5736.252236939083,1
121,31.088073701366255,-3997.5755565945437,-11040.211766596676,-4859.314862119891,1
88,32.85227329118142,-6887.191811986945,7239.643443904868,10323.35917700667,0
75,30.954505154420968,12662.936698219404,16834.05519738801,5858.683045462567,0
83,28.951547008989767,-471.0822611940239,16902.018578155275,13868.52633097355,0
103,35.844831713957916,3894.6411770262894,9066.589354628133,11725.881516643818,0
52,36.68676638121521,3231.3918000413687,-6606.885898447415,7353.777271268213,0
99,36.05337449812499,6204.766023159595,16204.88909756052,3086.2186358784893,0
61,34.02542256940744,16295.200096859327,17013.270235962285,-9338.62560163668,0
114,32.93721514232999,20325.877025420028,-7117.124526646446,-4853.344374011569,1
103,39.223337444433724,265.4473000835933,11809.913001973702,668.4815520979846,1
54,34.74806320677084,14963.162273720609,-3971.8157875506968,6975.475045223604,0
143,34.2293644091865,12758.472812915119,14092.410932352537,3979.774932535667,1
143,28.333346855483665,6073.513300945066,20903.32649662609,-3913.541591416468,1
106,32.43622175914003,19461.650026417658,-12949.089813471252,-13773.747477360132,1
66,32.942543044216144,-6983.391956505902,17407.805302682616,3368.372766528486,0
96,33.18469615165971,-10175.752639163251,7792.068675953033,-4003.090400321493,0
72,35.54224079995532,15888.668843439777,20068.39167076874,11711.290524868728,1
128,34.93683310744942,1370.2435821811905,2275.3331134249656,-13161.880715533078,1
134,35.90276620631478,15643.909897247118,15658.57756999808,6468.97339570268,1
63,37.94348240004767,17258.157181839524,-11816.207599060297,18951.59831271229,1
115,38.568814603309214,-11813.9842233325,-2265.23324725965,-7895.675651097517,1
124,37.33559999094443,16921.266704512123,-11654.421178707651,2507.732176270838,1
100,40.42180804741415,1691.1669379297764,20137.009671767468,-10800.230286400165,1
87,28.2370235747927,3865.137115148129,14594.086754514286,7898.866929147342,0
113,30.5451138138861,7930.73788826236,15839.159743608969,5268.608820867896,0
147,28.098317374715847,18423.391235553037,18828.783100186294,257.79334744913285,1
87,36.41717128400984,-13330.936694958258,-11021.377985807512,4248.195751580941,0
99,39.67439713634983,2689.5213911235987,-504.08426203333147,17380.113046415358,1
147,31.16526985549189,10070.271485069625,-11513.778883459925,-7129.699419112654,1
131,40.051449082351986,11294.743519437998,-6622.241445748999,-13210.242090312848,1
79,28.78347607376429,10238.63510379878,-5972.197803681467,16158.270964468535,0
128,40.14766834847168,-9294.770470715735,2418.7523866652555,6199.097883576727,1
140,32.57109493411525,-3521.154406991156,-4600.324139122509,17173.045941164484,1
100,29.318470769839813,-1444.9566104045298,-10465.766261378361,6893.08281946104,0
112,34.31633286942223,14155.302268782674,-8137.81188170623,14355.638148589587,0
147,31.338095380366603,-4243.404465490645,-8845.355275676819,1038.5677174301782,1
101,31.703347725504997,-6625.326264647889,20057.68792693044,12245.097595089406,1
87,31.994769544041723,19510.680666333363,12575.237742146575,17956.45134114496,1
146,38.43933667182463,-13689.785021028589,19871.651284434673,6024.303730277221,1
137,35.009096596778306,20923.729948869237,1390.917027776799,-7672.519730316716,1
128,32.047000089028046,9688.745460008846,-4257.10314180702,-4592.083473943065,1
79,35.93433918304194,14996.4254807191,13940.261902321534,-7047.439808590798,0
100,37.309958764901516,-3688.3211278832387,-2581.1128685598633,-5360.004034149348,0
130,31.54411200953594,-13498.965281652901,-3521.5819203128103,-3275.459272713728,1
54,33.37613831982957,11825.433149653552,-5862.290272725908,5429.682536361597,0
78,29.584519213380318,15195.060895023653,-9461.235762151762,6579.707031234146,0
53,30.354941543950844,11916.664618373168,-5023.792864413192,927.4911534651401,0
59,36.85453210154478,-9000.23994447065,-1563.808803413931,7539.72729372924,0
105,30.35869852004315,12369.97727899392,9589.797285100565,-11144.877603602192,0
66,34.82712398767178,12912.297373767433,-11810.230522319194,-10927.4117029644,0
123,37.21760140239162,9048.91804845192,-6632.257111712996,-7985.968887481954,1
66,29.38940000023167,12814.057647845519,14315.827410208673,4132.7124314120665,0
133,35.375058855175745,15607.250388720626,-8857.732674568022,-6510.186245559025,1
137,31.33531618811773,7476.143998311043,-2007.419871711747,-4085.045877759794,1
118,40.518049378088534,-10898.835011061234,16263.062265034903,10.949266054793043,1
83,34.28609340735902,3066.9733383523817,-8577.614109979506,14415.314340363293,0
55,38.47790314707706,-11282.273286493823,-11104.210753363353,-13514.825243049896,1
102,35.152945048031405,264.0060861350794,2958.8298278003786,8728.258708281784,0
115,28.56436292711265,248.72711939696637,-3415.317105251226,9410.678586423986,0
126,36.23096788272229,-11689.655455091544,5719.292756934894,13952.952312482277,1
92,40.36824344868654,-1791.2813110682237,14133.171166921631,18646.352867110963,1
124,35.82095366190231,-10115.06654230398,-9199.802914653988,-13295.175286774856,1
72,38.64945517254827,14288.232350322774,6324.467959399975,-8617.570307037433,1
104,39.4946840235293,19169.080908756478,3692.806613645236,17015.995291959756,1
129,30.965037035336124,-11468.923365972149,-8957.242489538015,2048.1496765455377,1
144,30.756582918806945,19429.032255209546,7839.9469935143825,5760.672362671223,1
124,35.94275285506289,4290.18097678608,-4422.585374872993,9205.952130310157,1
65,33.34337010748716,-3515.2012716144127,3074.2011490404366,9767.331157347307,0
57,38.91819693726737,-11309.827365334277,-11120.468650302835,18610.914116077787,1
53,39.700300604174146,3521.849382464625,2085.442002476806,20893.229609408438,1
53,32.594477930935334,13808.044057176205,-3273.7786185012883,11205.51113258291,0
105,31.079317266668266,10748.026704334436,14783.342391487404,-3947.2576778197217,0
74,38.1468316981702,-12242.089598760918,-12005.744555092111,16791.334080302026,1
116,31.57247846212577,-11448.435762123378,651.2546221415487,-12277.267991073344,0
145,38.69398614067782,100.56489214229805,2045.0998446003305,-5912.170149392633,1
116,33.508597297433916,-3664.8327083219847,11375.212670469155,17408.50011123002,0
76,36.678148690789115,-5866.548693038326,6100.065128157385,-5033.296994622577,0
142,29.241959079850687,-4164.842538195024,9352.431801796338,-6277.212913238804,1
81,36.11017122079545,14121.896015390961,13196.724997811463,-9165.614740091347,0
99,33.872979823583975,18522.981877114886,16177.104078036606,16068.911517642078,1
110,35.625910021281165,178.59430846482428,-3014.357614713532,3502.0390716880356,0
100,30.184184700683225,17713.885074637397,4830.794687736605,9621.262106895418,0
68,37.57935868427437,-2747.6504563241306,15403.782745371995,-5632.676557373961,0
70,39.21636200806197,2675.2945220327056,20630.789583776976,12531.414735392576,1
54,30.817617401180083,-6088.98507644001,17133.17588653171,12600.194073673447,0
131,29.244289221762102,8416.661476154539,-998.6458081468118,-3059.069128209496,1
141,28.307301618602374,20264.33903111831,-7169.171897347235,373.89215535989933,1
91,36.34562950576246,7122.258361518252,3128.7388092306064,-6660.84028994297,0
110,35.89222246915415,-1476.50705602579,11957.45081426148,20179.63581630165,1
71,35.10706636528291,8673.610609668493,3239.9174763654155,8596.090197044407,0
70,31.01531224950768,-9697.776253711436,2911.330215978396,18709.035825043044,1
119,33.081777946771695,17103.067809288954,15338.06473786302,-3381.5059729803397,0
50,35.72819235742025,3607.9382772942736,-1350.8677326484776,13366.18195489114,0
54,34.4579691651692,1727.240971387473,16092.813618407596,12805.05253596597,0
61,40.841211762793534,6505.267595873171,238.16803331032497,10207.947815328953,1
139,29.773716783237532,7867.435197629085,-2511.8413012581204,19797.364134338015,1
95,37.03687920261872,-11487.846782072043,1889.646891989465,-225.56323627895654,0
83,33.2561439853558,9891.602742819083,12685.643553620397,-9424.893674358495,0
98,33.56659499403299,-5532.391188956464,-9589.9290247602,9509.810073542129,0
127,37.32877095355629,10988.342137730644,-7125.3274444793915,11525.843016702216,1
139,37.001669967216806,14788.717803446885,19300.56889820822,6127.120071058514,1
94,40.886327918128444,14138.547764338211,-7857.793041652492,-6761.373740331131,1
76,29.66912576290363,5337.533859276118,5870.456127586909,3655.957958427436,0
122,29.353425441994162,4205.946230876292,6276.006333167825,-3073.3592200804705,1
75,37.41640462267364,-8999.34135312059,3136.856171758569,961.3284858341176,0
96,35.519029921083316,13137.115264109747,8566.08370018865,8582.650154563238,0
135,31.564088665277477,-4500.671684364997,-5956.064597083355,12082.515994179208,1
105,29.032451796856826,3384.3397986281307,5343.179372186187,-5872.135818452991,0
143,29.113557244753597,-4050.4067475369156,-973.9360663585994,186.38762264336765,1
112,39.62448137063354,-9316.007295010739,9158.354087021617,-4579.345015292978,1
97,30.494275221343656,8034.519391210779,-9057.175981939768,-7047.893514834581,0
110,32.20383030750177,-12098.378781198366,5980.7095893816695,13418.552699854343,0
130,30.946533228950845,12202.583194416999,-7515.53756158367,17823.844305294733,1
75,32.61495197581519,-2884.4621658609176,-4247.492790973727,-1041.873501039814,0
85,28.902509955699212,-13995.285744843013,-6345.156988674587,12294.762353081842,0
50,34.747777281807515,3889.5198733030447,-7600.677704591401,17394.835127754388,0
57,28.878963326698795,-12360.183201533891,14899.883304623345,15614.347368558105,0
148,38.4046346016907,-4334.065476268519,-4000.235131868838,-7601.531401127093,1
101,31.03825706483563,10744.177060950067,18449.332365255726,19470.215852967645,1
128,35.02015488985864,-11805.863243234695,19947.42838708168,-816.3245849688137,1
96,39.44102813829896,15376.84723246008,5994.116447798406,-2126.5768589157287,1
105,36.46140579761352,-13866.302706949591,-8994.960706699576,-11814.903545277688,0
135,34.92845122516736,-5361.164577933421,-890.8114817146561,3016.0778936709066,1
63,32.21633879049988,11931.641965322502,13920.629217187492,-10184.523452567495,0
139,32.32902486975657,-2930.544759474262,-1141.3244956025337,-5301.10626754009,1
77,36.703330417576474,-10433.766417689527,-10954.397359402394,-2907.008238145152,0
136,40.92381169587518,-1391.8128419850236,5487.471882486578,14308.921322208942,1
127,36.60390946804192,-4536.234976541606,15579.229802361217,16642.10276385638,1
137,35.25118442581032,15494.916575619423,13857.423550022584,-3413.6788888485607,1
51,37.4984566331102,-3032.82288451999,-7870.690095437637,16054.434243560085,0
75,34.047672959688335,13612.636512160254,9546.761504436334,16003.082807942686,0
63,28.781850453810208,17215.525068375715,-6282.350779752352,12762.783263470574,0
108,35.30985860641283,1183.6096851785333,-6362.736290673972,-8865.671009468646,0
105,40.44912869856994,17848.01003490372,16592.51206568148,10161.299641525515,1
56,30.278938250649574,-793.8681112882496,-5261.586654091945,19075.842260319907,1
52,36.97006358066865,19742.74457715379,-4786.342871869609,9888.916756850496,1
72,30.612137952567736,-10874.866641604947,-13977.131323354515,-2393.4102812258116,0
67,34.965759898150054,10045.674327613495,16473.416194393118,3520.276110079096,0
87,29.256793845407355,3283.491415992503,13740.818462319716,8600.376517286877,0
148,33.8548221713564,-432.2918090523526,7956.51272817373,3869.964305497626,1
64,37.8301232756382,8144.915756201033,12259.301737859478,-9801.647039416057,0
113,32.51842981510677,10634.998207201592,-8678.300140142786,-3077.758437179278,0
138,36.643852418333836,-13847.285562239182,2041.3258105651403,14083.861069377137,1
77,38.34084949026648,-8156.641893848045,-1707.3214427926687,16149.63161334311,1
123,40.05331165323288,10956.611772201155,-10717.821581004424,-9194.498854955042,1
88,31.050347064120896,9323.489475237227,3014.5669825223413,19333.53633395536,1
106,33.191106905521,19811.6626795037,18225.88776199224,-2491.2083752986728,1
66,29.981408173295428,12636.322658777404,-12597.930833225693,9180.980855575199,0
135,40.902285528058876,19277.044770596833,-3798.8680277172134,12313.880108483841,1
139,40.05101258301584,10588.917553718242,-6736.067232800378,14418.11821232592,1
93,35.01944269364728,-3568.1726976194896,-5664.867121700629,19101.239577907552,1
74,38.94643282689348,-10312.227721220024,17795.209315778135,-3047.8158189912083,1
66,34.772453704536545,13363.835217072745,2382.416898200154,16047.725909304409,0
62,36.10661394403588,8545.222751657057,2320.479452893658,-9390.958379732754,0
133,29.158617617508217,-12313.489566234632,12620.147485934882,10676.431722375746,1
74,37.81851546645851,-1398.2336934657578,-8592.772859827597,11969.220532989504,0
117,29.660275287258052,19487.993541950018,3054.287393501778,9720.313442046216,1
59,38.73887919328287,3514.040099857044,1049.4824942370906,-5168.984235269645,1
116,38.16636513971502,1145.5197606896618,6891.874169132963,16556.510145532116,1
67,37.213681070658694,2019.4861805752898,20984.519613765347,-8089.953782036175,1
149,28.470084946821906,-6689.10465981927,12930.711292871649,-12122.782296770922,1
135,31.94066862728927,-1095.2490197321677,-74.70039439004904,11111.274671416926,1
